label,message,label_num,length,cleaned
spam,"Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468""",1,136,natalie 20f inviting friend reply yes165 no165 see wwwsmsacunatalie2k9 stop send stop frnd 62468
ham,"She ran off with a younger man. we will make pretty babies together :)""",0,71,ran younger man make pretty babies together
spam,"Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.""",1,110,jamster get free wallpaper text heart 88888 tc apply 16 need help call 08701213186
ham,"O ic lol. Should play 9 doors sometime yo""",0,42,ic lol play 9 doors sometime yo
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...""",0,112,dunno dad said coming home 2 bring us 4 lunch yup go w u lor call u reach school lor
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us""",0,98,sent jd customer service cum accounts executive ur mail id details contact us
ham,"Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.""",0,90,desires u going doctor 4 liver get bit stylish get ur hair managed thats
ham,"Hmmm.still we dont have opener?""",0,32,hmmmstill dont opener
ham,"Yeah so basically any time next week you can get away from your mom &amp; get up before 3""",0,90,yeah basically time next week get away mom amp get 3
ham,"Edison has rightly said, """"A fool can ask more questions than a wise man can answer"""" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)""",0,158,edison rightly said fool ask questions wise man answer know us speechless viva gmgngegnt
ham,"I will vote for wherever my heart guides me""",0,44,vote wherever heart guides
ham,"With my sis lor... We juz watched italian job.""",0,47,sis lor juz watched italian job
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...""",0,112,tick tick tick could die loneliness know pouts stomps feet need
ham,"Lmao you know me so well...""",0,28,lmao know well
spam,"Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56""",1,160,double mins double txt 12 price linerental latest orange bluetooth mobiles call mobileupd8 latest offers 08000839402 call2optoutlf56
ham,"Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?""",0,176,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
ham,"Goodnight da thangam I really miss u dear.""",0,43,goodnight da thangam really miss u dear
ham,"Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free""",0,139,hey next sun 1030 theres basic yoga course bugis go pilates intro next sat tell time r free
ham,"Geeeee ... Your internet is really bad today, eh ?""",0,51,geeeee internet really bad today eh
spam,"Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674""",1,146,free video camera phones half price line rental 12 mths 500 cross ntwk mins 100 txts call mobileupd8 08001950382 call2optout674
ham,"I think i am disturbing her da""",0,31,think disturbing da
ham,"Sorry, I'll call you later. I am in meeting sir.""",0,49,sorry ill call later meeting sir
ham,"Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?""",0,92,havent stuck orchard dads car going 4 dinner u leh r free tonight
ham,"Ok i also wan 2 watch e 9 pm show...""",0,37,ok also wan 2 watch e 9 pm show
ham,"I dunno lei... Like dun haf...""",0,31,dunno lei like dun haf
ham,"But your brother transfered only &lt;#&gt; + &lt;#&gt; . Pa.""",0,61,brother transfered ltgt ltgt pa
ham,"I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.""",0,120,calls later afternoon onwords mtnl service get problem south mumbai hear cannt listen
spam,"83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541""",1,131,83039 62735450 uk break accommodationvouchers terms conditions apply 2 claim mustprovide claim number 15541
ham,"Talk to g and x about that""",0,27,talk g x
ham,"Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)""",0,83,hai dear friends new amp present number rajitha raj ranju
spam,"5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.""",1,161,5p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
ham,"As in different styles?""",0,24,different styles
spam,"WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.""",1,136,win 200 shopping spree every week starting 2 play text store 88039 skilgme tscs08714740323 1winawk age16 150perweeksub
ham,"Gud ni8 dear..slp well..take care..swt dreams..Muah..""",0,54,gud ni8 dearslp welltake careswt dreamsmuah
ham,"I want to sent &lt;#&gt; mesages today. Thats y. Sorry if i hurts""",0,66,want sent ltgt mesages today thats sorry hurts
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921""",1,131,2nd attempt contract u weeks top prize either 1000 cash 200 prize call 09066361921
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol""",0,63,well im glad didnt find totally disagreeable lol
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.""",0,75,guy flash go call call madam take care oh
spam,"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.""",1,159,want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705
ham,"Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.""",0,94,mark works tomorrow gets 5 work house meet u afterwards
ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..""",0,149,keep ur problems ur heart bcoz nobody fight u u amp u fight ur self amp win battle vivekanand g 9t sd
ham,"Yeah, give me a call if you've got a minute""",0,44,yeah give call youve got minute
ham,"HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""""""",0,151,hi babe uawakefeellikw shitjustfound via aletter thatmum gotmarried 4thnovbehind ourbacks fuckinniceselfishdeviousbitchanywayil call u
ham,"Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)""",0,257,amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes see election results lies lets recount motherinlaw woman hitler eleven plus two twelve plus one amazing
ham,"Aiya we discuss later lar... Pick ü up at 4 is it?""",0,51,aiya discuss later lar pick ü 4
ham,"Hey happy birthday...""",0,22,hey happy birthday
ham,"Sorry i missed your call. Can you please call back.""",0,52,sorry missed call please call back
ham,"Omg if its not one thing its another. My cat has worms :/ when does this bad day end?""",0,86,omg one thing another cat worms bad day end
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.""",0,95,good morning im suffering fever dysentry able come office today
ham,"I wont do anything de.""",0,23,wont anything de
ham,"What type of stuff do you sing?""",0,32,type stuff sing
ham,"St andre, virgil's cream""",0,25,st andre virgils cream
ham,"No no. I will check all rooms befor activities""",0,47,check rooms befor activities
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...""",0,66,fri ah okie lorgoin 4 drivin den go shoppin tt
ham,"Gokila is talking with you aha:)""",0,33,gokila talking aha
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.""",0,121,hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem
ham,"K.k.this month kotees birthday know?""",0,37,kkthis month kotees birthday know
ham,"But i'm really really broke oh. No amount is too small even &lt;#&gt;""",0,70,im really really broke oh amount small even ltgt
ham,"Sorry about that this is my mates phone and i didnt write it love Kate""",0,71,sorry mates phone didnt write love kate
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!""",1,150,themobhit link get premium pink panther game new 1 sugababes crazy zebra animation badass hoody wallpaperall 4 free
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.""",0,167,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money
ham,"Aight, call me once you're close""",0,33,aight call youre close
ham,"Nope thats fine. I might have a nap tho!""",0,41,nope thats fine might nap tho
spam,"This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com""",1,154,msg mobile content order resent previous attempt failed due network error queries customersqueriesnetvisionukcom
ham,"In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ""",0,99,news hassling get weed week andres money haughaighgtujhyguj
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied """"Boost is d secret of my energy"""" n instantly d girl shouted """"our energy"""" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",0,451,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8
ham,"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob""",0,150,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
ham,"Ding me on ya break fassyole! Blacko from londn""",0,48,ding ya break fassyole blacko londn
ham,"I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA""",0,58,really need 2 kiss u miss u baby ur baby 4eva
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL""",0,155,sign maturity start saying big things actually start understanding small things nice evening bslvyl
